current,R,G,B
0.297677,0.000,0.416,0.333
0.125435,0.000,0.165,0.082
0.217083,0.000,0.165,0.333
0.264214,0.247,0.416,0.000
0.199985,0.247,0.165,0.000
0.197820,0.247,0.165,0.000
0.290431,0.498,0.000,0.333
0.265700,0.498,0.165,0.000
0.267166,0.498,0.165,0.000
0.217733,0.000,0.165,0.333
0.261578,0.247,0.416,0.000
0.267186,0.498,0.165,0.000
0.263269,0.247,0.416,0.000
0.289886,0.498,0.000,0.333
0.267542,0.498,0.165,0.000
0.300224,0.498,0.416,0.000
0.301857,0.498,0.416,0.000
0.122993,0.000,0.165,0.082
0.229787,0.247,0.000,0.333
0.301474,0.498,0.416,0.000
0.230078,0.247,0.000,0.333
0.219287,0.000,0.165,0.333
0.217063,0.000,0.416,0.082
0.218885,0.000,0.416,0.082
0.297922,0.000,0.416,0.333
0.124942,0.000,0.165,0.082
0.230563,0.247,0.000,0.333
0.199680,0.247,0.165,0.000
0.157706,0.247,0.000,0.082
0.265383,0.498,0.165,0.000
0.298418,0.000,0.416,0.333
0.232910,0.247,0.000,0.333
0.232221,0.247,0.000,0.333
0.199824,0.247,0.165,0.000
0.263637,0.247,0.416,0.000
0.230039,0.247,0.000,0.333
0.250188,0.498,0.000,0.082
0.268111,0.498,0.165,0.000
0.298568,0.000,0.416,0.333
0.269134,0.498,0.165,0.000
0.122642,0.000,0.165,0.082
0.299864,0.498,0.416,0.000
0.247815,0.498,0.000,0.082
0.123720,0.000,0.165,0.082
0.120800,0.000,0.165,0.082
0.216874,0.000,0.165,0.333
0.158362,0.247,0.000,0.082
0.289248,0.498,0.000,0.333
0.122879,0.000,0.165,0.082
0.258685,0.247,0.416,0.000
0.223340,0.000,0.416,0.082
0.266478,0.247,0.416,0.000
0.198635,0.247,0.165,0.000
0.233063,0.247,0.000,0.333
0.159551,0.247,0.000,0.082
0.124124,0.000,0.165,0.082
0.197856,0.247,0.165,0.000
0.267635,0.498,0.165,0.000
0.221007,0.000,0.416,0.082
0.291160,0.498,0.000,0.333
0.156799,0.247,0.000,0.082
0.122355,0.000,0.165,0.082
0.218014,0.000,0.165,0.333
0.157446,0.247,0.000,0.082
0.218078,0.000,0.165,0.333
0.249752,0.498,0.000,0.082
0.198429,0.247,0.165,0.000
0.231340,0.247,0.000,0.333
0.297751,0.000,0.416,0.333
0.302318,0.498,0.416,0.000
0.301950,0.498,0.416,0.000
0.220076,0.000,0.416,0.082
0.125418,0.000,0.165,0.082
0.200033,0.247,0.165,0.000
0.220577,0.000,0.416,0.082
0.161008,0.247,0.000,0.082
0.120055,0.000,0.165,0.082
0.159303,0.247,0.000,0.082
0.157011,0.247,0.000,0.082
0.232680,0.247,0.000,0.333
0.268348,0.498,0.165,0.000
0.158902,0.247,0.000,0.082
0.300564,0.498,0.416,0.000
0.219454,0.000,0.416,0.082
0.297991,0.000,0.416,0.333
0.293067,0.498,0.000,0.333
0.124569,0.000,0.165,0.082
0.263638,0.247,0.416,0.000
0.124188,0.000,0.165,0.082
0.157821,0.247,0.000,0.082
0.200375,0.247,0.165,0.000
0.217775,0.000,0.165,0.333
0.230336,0.247,0.000,0.333
0.220571,0.000,0.416,0.082
0.268298,0.498,0.165,0.000
0.157716,0.247,0.000,0.082
0.156628,0.247,0.000,0.082
0.297209,0.000,0.416,0.333
0.298687,0.000,0.416,0.333
0.158551,0.247,0.000,0.082
0.265293,0.247,0.416,0.000
0.159504,0.247,0.000,0.082
0.291607,0.498,0.000,0.333
0.263478,0.247,0.416,0.000
0.229432,0.247,0.000,0.333
0.266944,0.498,0.165,0.000
0.264302,0.247,0.416,0.000
0.220367,0.000,0.416,0.082
0.123041,0.000,0.165,0.082
0.297244,0.000,0.416,0.333
0.266285,0.247,0.416,0.000
0.215415,0.000,0.165,0.333
0.297684,0.000,0.416,0.333
0.229887,0.247,0.000,0.333
0.292707,0.498,0.000,0.333
0.120689,0.000,0.165,0.082
0.296325,0.000,0.416,0.333
0.293628,0.498,0.000,0.333
0.299025,0.000,0.416,0.333
0.124549,0.000,0.165,0.082
0.264719,0.498,0.165,0.000
0.192960,0.247,0.165,0.000
0.262202,0.247,0.416,0.000
0.198042,0.247,0.165,0.000
0.266272,0.498,0.165,0.000
0.261414,0.247,0.416,0.000
0.248315,0.498,0.000,0.082
0.250277,0.498,0.000,0.082
0.221323,0.000,0.416,0.082
0.230412,0.247,0.000,0.333
0.298163,0.000,0.416,0.333
0.293093,0.498,0.000,0.333
0.301360,0.498,0.416,0.000
0.195968,0.247,0.165,0.000
0.219661,0.000,0.416,0.082
0.262798,0.247,0.416,0.000
0.248323,0.498,0.000,0.082
0.123840,0.000,0.165,0.082
0.156833,0.247,0.000,0.082
0.158120,0.247,0.000,0.082
0.157500,0.247,0.000,0.082
0.248558,0.498,0.000,0.082
0.298446,0.000,0.416,0.333
0.222971,0.000,0.416,0.082
0.215493,0.000,0.165,0.333
0.125719,0.000,0.165,0.082
0.250725,0.498,0.000,0.082
0.217904,0.000,0.165,0.333
0.200141,0.247,0.165,0.000
0.157279,0.247,0.000,0.082
0.267020,0.498,0.165,0.000
0.298442,0.000,0.416,0.333
0.267523,0.498,0.165,0.000
0.301744,0.498,0.416,0.000
0.158007,0.247,0.000,0.082
0.121493,0.000,0.165,0.082
0.123546,0.000,0.165,0.082
0.120191,0.000,0.165,0.082
0.300028,0.498,0.416,0.000
0.248341,0.498,0.000,0.082
0.301413,0.498,0.416,0.000
0.216292,0.000,0.416,0.082
0.222732,0.000,0.416,0.082
0.123290,0.000,0.165,0.082
0.121526,0.000,0.165,0.082
0.299123,0.498,0.416,0.000
0.232204,0.247,0.000,0.333
0.234077,0.247,0.000,0.333
0.222175,0.000,0.416,0.082
0.219117,0.000,0.416,0.082
0.195659,0.247,0.165,0.000
0.289794,0.498,0.000,0.333
0.301091,0.498,0.416,0.000
0.219757,0.000,0.416,0.082
0.248205,0.498,0.000,0.082
0.266769,0.498,0.165,0.000
0.219043,0.000,0.165,0.333
0.155982,0.247,0.000,0.082
0.201708,0.247,0.165,0.000
0.157135,0.247,0.000,0.082
0.267377,0.498,0.165,0.000
0.123648,0.000,0.165,0.082
0.296651,0.000,0.416,0.333
0.197956,0.247,0.165,0.000
0.249325,0.498,0.000,0.082
0.298504,0.000,0.416,0.333
0.200141,0.247,0.165,0.000
0.218343,0.000,0.165,0.333
0.221123,0.000,0.416,0.082
0.248857,0.498,0.000,0.082
0.292551,0.498,0.000,0.333
0.230485,0.247,0.000,0.333
0.291833,0.498,0.000,0.333
0.291020,0.498,0.000,0.333
0.217814,0.000,0.416,0.082
0.121947,0.000,0.165,0.082
0.262121,0.247,0.416,0.000
0.248307,0.498,0.000,0.082
0.120994,0.000,0.165,0.082
0.264988,0.247,0.416,0.000
0.248818,0.498,0.000,0.082
0.266449,0.498,0.165,0.000
0.249048,0.498,0.000,0.082
0.231381,0.247,0.000,0.333
0.291998,0.498,0.000,0.333
0.156946,0.247,0.000,0.082
0.157879,0.247,0.000,0.082
0.158453,0.247,0.000,0.082
0.297388,0.000,0.416,0.333
0.201723,0.247,0.165,0.000
0.231246,0.247,0.000,0.333
0.199077,0.247,0.165,0.000
0.222479,0.000,0.416,0.082
0.267715,0.498,0.165,0.000
0.268309,0.498,0.165,0.000
0.123773,0.000,0.165,0.082
0.291618,0.498,0.000,0.333
0.267168,0.247,0.416,0.000
0.293447,0.498,0.000,0.333
0.266582,0.247,0.416,0.000
0.291887,0.498,0.000,0.333
0.265767,0.498,0.165,0.000
0.263844,0.247,0.416,0.000
0.221907,0.000,0.416,0.082
0.300930,0.498,0.416,0.000
0.123481,0.000,0.165,0.082
0.222586,0.000,0.165,0.333
0.218417,0.000,0.165,0.333
0.248296,0.498,0.000,0.082
0.249723,0.498,0.000,0.082
0.232810,0.247,0.000,0.333
0.230136,0.247,0.000,0.333
0.300619,0.498,0.416,0.000
0.262173,0.247,0.416,0.000
0.289978,0.498,0.000,0.333
0.242630,0.498,0.000,0.082
0.218723,0.000,0.165,0.333
0.291080,0.498,0.000,0.333
0.290642,0.498,0.000,0.333
0.230713,0.247,0.000,0.333
0.216654,0.000,0.165,0.333
0.262391,0.247,0.416,0.000
0.231160,0.247,0.000,0.333
0.297971,0.000,0.416,0.333
0.232473,0.247,0.000,0.333
0.264220,0.247,0.416,0.000
0.217830,0.000,0.416,0.082
0.122523,0.000,0.165,0.082
0.156684,0.247,0.000,0.082
0.119445,0.000,0.165,0.082
0.265025,0.498,0.165,0.000
0.231462,0.247,0.000,0.333
0.231667,0.247,0.000,0.333
0.289634,0.498,0.000,0.333
0.123042,0.000,0.165,0.082
0.296928,0.000,0.416,0.333
0.268775,0.498,0.165,0.000
0.262264,0.247,0.416,0.000
0.155544,0.247,0.000,0.082
0.291663,0.498,0.000,0.333
0.219454,0.000,0.165,0.333
0.220600,0.000,0.165,0.333
0.197476,0.247,0.165,0.000
0.221626,0.000,0.416,0.082
0.218675,0.000,0.165,0.333
0.265268,0.498,0.165,0.000
0.300327,0.498,0.416,0.000
0.264889,0.498,0.165,0.000
0.267385,0.498,0.165,0.000
0.198294,0.247,0.165,0.000
0.217316,0.000,0.165,0.333
0.229988,0.247,0.000,0.333
0.219466,0.000,0.165,0.333
0.260476,0.247,0.416,0.000
0.232735,0.247,0.000,0.333
0.288092,0.498,0.000,0.333
0.158138,0.247,0.000,0.082
0.262530,0.247,0.416,0.000
0.157921,0.247,0.000,0.082
0.122964,0.000,0.165,0.082
0.295143,0.498,0.416,0.000
0.158870,0.247,0.000,0.082
0.220304,0.000,0.416,0.082
0.219162,0.000,0.165,0.333
0.268136,0.498,0.165,0.000
0.219411,0.000,0.416,0.082
0.297925,0.000,0.416,0.333
0.291284,0.498,0.000,0.333
0.120683,0.000,0.165,0.082
0.215769,0.000,0.165,0.333
0.267049,0.498,0.165,0.000
0.267065,0.498,0.165,0.000
0.298507,0.000,0.416,0.333
0.263095,0.247,0.416,0.000
0.297693,0.498,0.416,0.000
0.263733,0.247,0.416,0.000
0.298163,0.000,0.416,0.333
0.219560,0.000,0.165,0.333
0.261576,0.247,0.416,0.000
0.198789,0.247,0.165,0.000
0.290384,0.498,0.000,0.333
0.217626,0.000,0.416,0.082
0.297816,0.000,0.416,0.333
0.268743,0.498,0.165,0.000
0.290649,0.498,0.000,0.333
0.219417,0.000,0.416,0.082
0.260806,0.247,0.416,0.000
0.220512,0.000,0.165,0.333
0.299076,0.498,0.416,0.000
0.300771,0.498,0.416,0.000
0.262793,0.247,0.416,0.000
0.194961,0.247,0.165,0.000
0.291582,0.498,0.000,0.333
0.197198,0.247,0.165,0.000
0.227548,0.247,0.000,0.333
0.218713,0.000,0.416,0.082
0.266240,0.498,0.165,0.000
0.300058,0.498,0.416,0.000
0.298586,0.000,0.416,0.333
0.228677,0.247,0.000,0.333
0.246888,0.498,0.000,0.082
0.257663,0.247,0.416,0.000
0.263126,0.247,0.416,0.000
0.229854,0.247,0.000,0.333
0.122092,0.000,0.165,0.082
0.121050,0.000,0.165,0.082
0.263372,0.498,0.165,0.000
0.216429,0.000,0.416,0.082
0.247939,0.498,0.000,0.082
0.228040,0.247,0.000,0.333
0.295327,0.000,0.416,0.333
0.298282,0.000,0.416,0.333
0.121527,0.000,0.165,0.082
0.120874,0.000,0.165,0.082
0.216040,0.000,0.165,0.333
0.292957,0.498,0.000,0.333
0.298594,0.000,0.416,0.333
0.232738,0.247,0.000,0.333
0.122469,0.000,0.165,0.082
0.217920,0.000,0.416,0.082
0.155292,0.247,0.000,0.082
0.217935,0.000,0.416,0.082
0.217600,0.000,0.165,0.333
0.263800,0.247,0.416,0.000
0.300570,0.498,0.416,0.000
0.289148,0.498,0.000,0.333
0.122744,0.000,0.165,0.082
0.220643,0.000,0.416,0.082
0.122477,0.000,0.165,0.082
0.221190,0.000,0.416,0.082
0.198293,0.247,0.165,0.000
0.262959,0.247,0.416,0.000
0.292310,0.498,0.000,0.333
0.217169,0.000,0.165,0.333
0.300393,0.498,0.416,0.000
0.292466,0.498,0.000,0.333
0.269172,0.498,0.165,0.000
0.293767,0.498,0.000,0.333
0.294496,0.498,0.000,0.333
0.158584,0.247,0.000,0.082
0.199266,0.247,0.165,0.000
0.267303,0.498,0.165,0.000
0.218000,0.000,0.165,0.333
0.218569,0.000,0.416,0.082
0.219988,0.000,0.416,0.082
0.158779,0.247,0.000,0.082
0.121664,0.000,0.165,0.082
0.155986,0.247,0.000,0.082
0.220327,0.000,0.416,0.082
0.266507,0.498,0.165,0.000
0.261121,0.247,0.416,0.000
0.228389,0.247,0.000,0.333
0.217835,0.000,0.165,0.333
0.220286,0.000,0.416,0.082
0.260348,0.247,0.416,0.000
0.264358,0.498,0.165,0.000
0.290662,0.498,0.000,0.333
0.156579,0.247,0.000,0.082
0.200265,0.247,0.165,0.000
0.221935,0.000,0.416,0.082
0.233663,0.247,0.000,0.333
0.198617,0.247,0.165,0.000
0.230714,0.247,0.000,0.333
0.198452,0.247,0.165,0.000
0.215130,0.000,0.165,0.333
0.218142,0.000,0.165,0.333
0.300646,0.498,0.416,0.000
0.258054,0.247,0.416,0.000
0.228915,0.247,0.000,0.333
0.154237,0.247,0.000,0.082
0.264900,0.498,0.165,0.000
0.219135,0.000,0.416,0.082
0.291216,0.498,0.000,0.333
0.217485,0.000,0.165,0.333
0.122799,0.000,0.165,0.082
0.154546,0.247,0.000,0.082
0.155043,0.247,0.000,0.082
0.155205,0.247,0.000,0.082
0.296471,0.000,0.416,0.333
0.232431,0.247,0.000,0.333
0.197875,0.247,0.165,0.000
0.120162,0.000,0.165,0.082
0.216423,0.000,0.416,0.082
0.261809,0.247,0.416,0.000
0.293780,0.498,0.000,0.333
0.198322,0.247,0.165,0.000
0.121064,0.000,0.165,0.082
0.217096,0.000,0.416,0.082
0.263071,0.247,0.416,0.000
0.246810,0.498,0.000,0.082
0.266465,0.498,0.165,0.000
0.199686,0.247,0.165,0.000
0.230688,0.247,0.000,0.333
0.158034,0.247,0.000,0.082
0.121599,0.000,0.165,0.082
0.261706,0.247,0.416,0.000
0.292783,0.498,0.000,0.333
0.157194,0.247,0.000,0.082
0.248096,0.498,0.000,0.082
0.261502,0.247,0.416,0.000
0.198832,0.247,0.165,0.000
0.297620,0.000,0.416,0.333
0.220970,0.000,0.416,0.082
0.263402,0.247,0.416,0.000
0.265134,0.498,0.165,0.000
0.157208,0.247,0.000,0.082
0.266813,0.498,0.165,0.000
0.300063,0.498,0.416,0.000
0.292471,0.498,0.000,0.333
0.267980,0.498,0.165,0.000
0.250423,0.498,0.000,0.082
0.220899,0.000,0.416,0.082
0.293116,0.498,0.000,0.333
0.218979,0.000,0.416,0.082
0.290934,0.498,0.000,0.333
0.220381,0.000,0.416,0.082
0.121800,0.000,0.165,0.082
0.266077,0.498,0.165,0.000
0.300176,0.498,0.416,0.000
0.219723,0.000,0.416,0.082
0.264554,0.498,0.165,0.000
0.266316,0.498,0.165,0.000
0.299317,0.498,0.416,0.000
0.298208,0.000,0.416,0.333
0.298771,0.000,0.416,0.333
0.297744,0.000,0.416,0.333
0.228984,0.247,0.000,0.333
0.157432,0.247,0.000,0.082
0.218758,0.000,0.165,0.333
0.291637,0.498,0.000,0.333
0.248075,0.498,0.000,0.082
0.249151,0.498,0.000,0.082
0.121648,0.000,0.165,0.082
0.297085,0.000,0.416,0.333
0.200399,0.247,0.165,0.000
0.198890,0.247,0.165,0.000
0.198222,0.247,0.165,0.000
0.247801,0.498,0.000,0.082
0.219957,0.000,0.165,0.333
0.263732,0.247,0.416,0.000
0.220190,0.000,0.416,0.082
0.249497,0.498,0.000,0.082
0.268417,0.498,0.165,0.000
0.199068,0.247,0.165,0.000
0.291811,0.498,0.000,0.333
0.121956,0.000,0.165,0.082
0.266223,0.498,0.165,0.000
0.263985,0.247,0.416,0.000
0.218456,0.000,0.165,0.333
0.263594,0.498,0.165,0.000
0.298610,0.000,0.416,0.333
0.224794,0.000,0.416,0.082
0.301187,0.498,0.416,0.000
0.199754,0.247,0.165,0.000
0.249916,0.498,0.000,0.082
0.298304,0.000,0.416,0.333
0.301032,0.498,0.416,0.000
0.299831,0.498,0.416,0.000
0.231291,0.247,0.000,0.333
0.291675,0.498,0.000,0.333
0.290973,0.498,0.000,0.333
0.301784,0.498,0.416,0.000
0.197041,0.247,0.165,0.000
0.299004,0.498,0.416,0.000
0.227839,0.247,0.000,0.333
0.122519,0.000,0.165,0.082
0.247419,0.498,0.000,0.082
0.300297,0.498,0.416,0.000
0.214860,0.000,0.165,0.333
0.263169,0.247,0.416,0.000
0.266336,0.498,0.165,0.000
0.248390,0.498,0.000,0.082
0.122495,0.000,0.165,0.082
0.121478,0.000,0.165,0.082
0.292149,0.498,0.000,0.333
0.290325,0.498,0.000,0.333
0.213882,0.000,0.416,0.082
0.265306,0.498,0.165,0.000
0.293266,0.498,0.000,0.333
0.263081,0.247,0.416,0.000
0.220772,0.000,0.416,0.082
0.197527,0.247,0.165,0.000
0.120465,0.000,0.165,0.082
0.220500,0.000,0.416,0.082
0.246647,0.498,0.000,0.082
0.250764,0.498,0.000,0.082
0.231938,0.247,0.000,0.333
0.300958,0.498,0.416,0.000
0.266877,0.498,0.165,0.000
0.298471,0.000,0.416,0.333
0.233752,0.247,0.000,0.333
0.262720,0.247,0.416,0.000
0.216124,0.000,0.165,0.333
0.156974,0.247,0.000,0.082
0.261081,0.247,0.416,0.000
0.221971,0.000,0.416,0.082
0.218035,0.000,0.165,0.333
0.219192,0.000,0.165,0.333
0.247546,0.498,0.000,0.082
0.216879,0.000,0.416,0.082
0.156896,0.247,0.000,0.082
0.261679,0.498,0.165,0.000
0.216079,0.000,0.165,0.333
0.262870,0.247,0.416,0.000
0.199764,0.247,0.165,0.000
0.291217,0.498,0.000,0.333
0.291370,0.498,0.000,0.333
0.120052,0.000,0.165,0.082
0.261552,0.247,0.416,0.000
0.261969,0.247,0.416,0.000
0.248499,0.498,0.000,0.082
0.300873,0.498,0.416,0.000
0.300015,0.498,0.416,0.000
0.157633,0.247,0.000,0.082
0.221374,0.000,0.416,0.082
0.232887,0.247,0.000,0.333
0.290356,0.498,0.000,0.333
0.216977,0.000,0.416,0.082
0.257842,0.247,0.416,0.000
0.230729,0.247,0.000,0.333
0.297874,0.000,0.416,0.333
0.298534,0.000,0.416,0.333
0.227175,0.247,0.000,0.333
0.298997,0.498,0.416,0.000
0.218718,0.000,0.416,0.082
0.157125,0.247,0.000,0.082
0.230642,0.247,0.000,0.333
0.297850,0.000,0.416,0.333
0.300848,0.498,0.416,0.000
0.299860,0.498,0.416,0.000
0.121847,0.000,0.165,0.082
0.264009,0.498,0.165,0.000
0.266310,0.498,0.165,0.000
0.246313,0.498,0.000,0.082
0.156577,0.247,0.000,0.082
0.299283,0.498,0.416,0.000
0.217260,0.000,0.165,0.333
0.155969,0.247,0.000,0.082
0.247770,0.498,0.000,0.082
0.218202,0.000,0.165,0.333
0.230544,0.247,0.000,0.333
0.297958,0.000,0.416,0.333
0.264483,0.247,0.416,0.000
0.156767,0.247,0.000,0.082
0.230050,0.247,0.000,0.333
0.198863,0.247,0.165,0.000
0.261178,0.498,0.165,0.000
0.298095,0.498,0.416,0.000
0.290694,0.498,0.000,0.333
0.218302,0.000,0.416,0.082
0.264063,0.247,0.416,0.000
0.219341,0.000,0.416,0.082
0.157513,0.247,0.000,0.082
0.263779,0.247,0.416,0.000
0.298414,0.000,0.416,0.333
0.268426,0.498,0.165,0.000
0.298767,0.000,0.416,0.333
0.248650,0.498,0.000,0.082
0.198355,0.247,0.165,0.000
0.196620,0.247,0.165,0.000
0.217291,0.000,0.416,0.082
0.290415,0.498,0.000,0.333
0.122821,0.000,0.165,0.082
0.122734,0.000,0.165,0.082
0.297172,0.000,0.416,0.333
0.262762,0.247,0.416,0.000
0.220960,0.000,0.416,0.082
0.197708,0.247,0.165,0.000
0.119587,0.000,0.165,0.082
0.195926,0.247,0.165,0.000
0.230185,0.247,0.000,0.333
0.261623,0.247,0.416,0.000
0.155674,0.247,0.000,0.082
0.266839,0.498,0.165,0.000
0.264804,0.498,0.165,0.000
0.288368,0.498,0.000,0.333
0.158780,0.247,0.000,0.082
0.156997,0.247,0.000,0.082
0.217676,0.000,0.416,0.082
0.220633,0.000,0.416,0.082
0.156327,0.247,0.000,0.082
0.262086,0.247,0.416,0.000
0.230645,0.247,0.000,0.333
0.291285,0.498,0.000,0.333
0.289808,0.498,0.000,0.333
0.266383,0.498,0.165,0.000
0.197725,0.247,0.165,0.000
0.261736,0.247,0.416,0.000
0.299265,0.498,0.416,0.000
0.215945,0.000,0.165,0.333
0.216650,0.000,0.165,0.333
0.265211,0.247,0.416,0.000
0.298435,0.000,0.416,0.333
0.159318,0.247,0.000,0.082
0.262790,0.247,0.416,0.000
0.220045,0.000,0.416,0.082
0.300413,0.498,0.416,0.000
0.247330,0.498,0.000,0.082
0.231328,0.247,0.000,0.333
0.300117,0.498,0.416,0.000
0.264662,0.247,0.416,0.000
0.212491,0.000,0.165,0.333
0.195902,0.247,0.165,0.000
0.245999,0.498,0.000,0.082
0.231079,0.247,0.000,0.333
0.228738,0.247,0.000,0.333
0.228491,0.247,0.000,0.333
0.196733,0.247,0.165,0.000
0.159197,0.247,0.000,0.082
0.300156,0.498,0.416,0.000
0.196043,0.247,0.165,0.000
0.220022,0.000,0.416,0.082
0.249035,0.498,0.000,0.082
0.218606,0.000,0.165,0.333
0.156809,0.247,0.000,0.082
0.266139,0.498,0.165,0.000
0.122234,0.000,0.165,0.082
0.155904,0.247,0.000,0.082
0.228544,0.247,0.000,0.333
0.264637,0.498,0.165,0.000
0.217320,0.000,0.165,0.333
0.259074,0.247,0.416,0.000
0.289936,0.498,0.000,0.333
0.290890,0.498,0.000,0.333
0.298296,0.000,0.416,0.333
0.259912,0.498,0.165,0.000
0.299169,0.498,0.416,0.000
0.297552,0.000,0.416,0.333
0.216902,0.000,0.165,0.333
0.197282,0.247,0.165,0.000
0.264942,0.498,0.165,0.000
0.217851,0.000,0.165,0.333
0.260618,0.247,0.416,0.000
0.230236,0.247,0.000,0.333
0.265946,0.498,0.165,0.000
0.298037,0.498,0.416,0.000
0.217324,0.000,0.165,0.333
0.231246,0.247,0.000,0.333
0.158366,0.247,0.000,0.082
0.230865,0.247,0.000,0.333
0.199855,0.247,0.165,0.000
0.219932,0.000,0.416,0.082
0.231554,0.247,0.000,0.333
0.297929,0.000,0.416,0.333
0.161772,0.247,0.000,0.082
0.195065,0.247,0.165,0.000
0.155217,0.247,0.000,0.082
0.266998,0.498,0.165,0.000
0.199443,0.247,0.165,0.000
0.265770,0.498,0.165,0.000
0.298553,0.000,0.416,0.333
0.160015,0.247,0.000,0.082
0.122004,0.000,0.165,0.082
0.219234,0.000,0.165,0.333
0.219202,0.000,0.416,0.082
0.298038,0.000,0.416,0.333
0.298852,0.000,0.416,0.333
0.123288,0.000,0.165,0.082
0.296950,0.000,0.416,0.333
0.299018,0.000,0.416,0.333
0.298719,0.000,0.416,0.333
0.158513,0.247,0.000,0.082
0.300088,0.498,0.416,0.000
0.292240,0.498,0.000,0.333
0.298907,0.000,0.416,0.333
0.248126,0.498,0.000,0.082
0.120831,0.000,0.165,0.082
0.119230,0.000,0.165,0.082
0.289621,0.498,0.000,0.333
0.248994,0.498,0.000,0.082
0.121228,0.000,0.165,0.082
0.210224,0.000,0.165,0.333
0.264910,0.498,0.165,0.000
0.219213,0.000,0.165,0.333
0.122989,0.000,0.165,0.082
0.266667,0.498,0.165,0.000
0.157122,0.247,0.000,0.082
0.120720,0.000,0.165,0.082
0.157474,0.247,0.000,0.082
0.264298,0.498,0.165,0.000
0.262289,0.247,0.416,0.000
0.265273,0.498,0.165,0.000
0.291339,0.498,0.000,0.333
0.221285,0.000,0.416,0.082
0.299515,0.498,0.416,0.000
0.228601,0.247,0.000,0.333
0.298018,0.000,0.416,0.333
0.199146,0.247,0.165,0.000
0.122485,0.000,0.165,0.082
0.267055,0.498,0.165,0.000
0.292174,0.498,0.000,0.333
0.218504,0.000,0.416,0.082
0.196280,0.247,0.165,0.000
0.291026,0.498,0.000,0.333
0.265395,0.498,0.165,0.000
0.121023,0.000,0.165,0.082
0.211717,0.000,0.416,0.082
0.300086,0.498,0.416,0.000
0.245990,0.498,0.000,0.082
0.219354,0.000,0.416,0.082
0.212553,0.000,0.165,0.333
0.300559,0.498,0.416,0.000
0.301128,0.498,0.416,0.000
0.154297,0.247,0.000,0.082
0.300024,0.498,0.416,0.000
0.197252,0.247,0.165,0.000
0.245805,0.498,0.000,0.082
0.264952,0.498,0.165,0.000
0.217981,0.000,0.165,0.333
0.195107,0.247,0.165,0.000
0.219296,0.000,0.165,0.333
0.220196,0.000,0.416,0.082
0.219531,0.000,0.416,0.082
0.218418,0.000,0.165,0.333
0.119962,0.000,0.165,0.082
0.289821,0.498,0.000,0.333
0.156086,0.247,0.000,0.082
0.297292,0.000,0.416,0.333
0.247602,0.498,0.000,0.082
0.291124,0.498,0.000,0.333
0.215937,0.000,0.165,0.333
0.214789,0.000,0.165,0.333
0.294896,0.000,0.416,0.333
0.300446,0.498,0.416,0.000
0.156745,0.247,0.000,0.082
0.263666,0.247,0.416,0.000
0.157367,0.247,0.000,0.082
0.217601,0.000,0.416,0.082
0.219457,0.000,0.165,0.333
0.216986,0.000,0.416,0.082
0.215099,0.000,0.165,0.333
0.246103,0.498,0.000,0.082
0.219257,0.000,0.416,0.082
0.156079,0.247,0.000,0.082
0.296507,0.000,0.416,0.333
0.158333,0.247,0.000,0.082
0.215257,0.000,0.416,0.082
0.298055,0.000,0.416,0.333
0.248958,0.498,0.000,0.082
0.248064,0.498,0.000,0.082
0.298401,0.000,0.416,0.333
0.199681,0.247,0.165,0.000
0.297587,0.000,0.416,0.333
0.217835,0.000,0.165,0.333
0.221235,0.000,0.416,0.082
0.266629,0.498,0.165,0.000
0.121294,0.000,0.165,0.082
0.196654,0.247,0.165,0.000
0.218657,0.000,0.416,0.082
0.261770,0.247,0.416,0.000
0.247182,0.498,0.000,0.082
0.298255,0.000,0.416,0.333
0.298868,0.000,0.416,0.333
0.199830,0.247,0.165,0.000
0.156387,0.247,0.000,0.082
0.120867,0.000,0.165,0.082
0.196443,0.247,0.165,0.000
0.121866,0.000,0.165,0.082
0.219054,0.000,0.416,0.082
0.292201,0.498,0.000,0.333
0.299583,0.498,0.416,0.000
0.298785,0.000,0.416,0.333
0.222025,0.000,0.416,0.082
0.247486,0.498,0.000,0.082
0.229923,0.247,0.000,0.333
0.202644,0.247,0.165,0.000
0.262218,0.247,0.416,0.000
0.197419,0.247,0.165,0.000
0.196597,0.247,0.165,0.000
0.225867,0.247,0.000,0.333
0.198285,0.247,0.165,0.000
0.297642,0.000,0.416,0.333
0.248787,0.498,0.000,0.082
0.261744,0.247,0.416,0.000
0.226776,0.247,0.000,0.333
0.264812,0.498,0.165,0.000
0.298482,0.000,0.416,0.333
0.221244,0.000,0.416,0.082
0.213853,0.000,0.416,0.082
0.289338,0.498,0.000,0.333
0.156315,0.247,0.000,0.082
0.155581,0.247,0.000,0.082
0.267090,0.498,0.165,0.000
0.246170,0.498,0.000,0.082
0.158336,0.247,0.000,0.082
0.259087,0.247,0.416,0.000
0.214047,0.000,0.165,0.333
0.298117,0.000,0.416,0.333
0.249251,0.498,0.000,0.082
0.216426,0.000,0.165,0.333
0.120022,0.000,0.165,0.082
0.214232,0.000,0.165,0.333
0.291077,0.498,0.000,0.333
0.261524,0.247,0.416,0.000
0.213704,0.000,0.165,0.333
0.216089,0.000,0.165,0.333
0.218193,0.000,0.165,0.333
0.155802,0.247,0.000,0.082
0.263630,0.498,0.165,0.000
0.216144,0.000,0.165,0.333
0.297681,0.000,0.416,0.333
0.120598,0.000,0.165,0.082
0.154027,0.247,0.000,0.082
